batch_size,seq_len,flops,mem_bytes,cpu,mem,gpu,gpu_mem,gpu_clk,gpu_mem_clk,times_mean,gpu_energy_mean,energy_mean,level_name,model_name
8,32,0.0,0.751953125,5.226724137931033,5.0,48.241379310344826,9.974137931034482,1809.0,5005.0,1.5588212764169287e-05,0.0022380806535433075,0.004017391811023622,embeddings.word_embeddings:Embedding,bert-base-uncased
8,32,0.0,0.093994140625,5.19145299145299,5.0,18.94871794871795,0.0,1690.8974358974358,5005.0,1.563986946176533e-05,0.0013567513954217624,0.003183293979303857,embeddings.position_embeddings:Embedding,bert-base-uncased
8,32,0.0,0.751953125,5.226724137931033,5.0,48.241379310344826,9.974137931034482,1809.0,5005.0,1.5588212764169287e-05,0.0022380806535433075,0.004017391811023622,embeddings.token_type_embeddings:Embedding,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,embeddings.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.0.attention.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.0.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.1.attention.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.1.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.2.attention.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.2.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.3.attention.output.LayerNorm:LayerNorm,bert-base-uncased
8,32,1.572864,3.0,5.188983050847456,5.0,78.94067796610169,6.0,1809.0,5005.0,1.771156131612797e-05,0.0026285175906370995,0.00465669104188666,encoder.layer.3.output.LayerNorm:LayerNorm,bert-base-uncased
