batch_size,seq_len,flops,mem_bytes,cpu,mem,gpu,gpu_mem,gpu_clk,gpu_mem_clk,times_mean,gpu_energy_mean,energy_mean,level_name,model_name
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.2.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.2.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.3.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.3.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.4.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.4.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.5.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.5.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.6.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.6.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.7.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.7.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.8.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.8.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.9.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.9.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.10.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.10.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.11.attention.self:MatMul,bert-base-uncased
8.0,32.0,12.582912,1.875,8.57457627118644,10.0,90.78813559322033,1.0,1920.050847457627,3802.0,2.8437626510184276e-05,0.003295897836538462,0.006442877403846154,encoder.layer.11.attention.self:MatMul,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.0.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.1.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.2.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.3.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.4.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.5.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.6.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.7.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.8.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.9.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.10.attention.self:Softmax,bert-base-uncased
8.0,32.0,0.49152,1.125,8.534782608695654,10.0,29.46086956521739,0.0,1582.0,3802.0,1.662024106257723e-05,0.0009014362487275194,0.0026092519511367496,encoder.layer.11.attention.self:Softmax,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.2.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.2.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.3.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.3.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.4.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.4.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.5.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.5.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.6.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.6.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.7.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.7.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.8.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.8.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.9.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.9.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.10.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.10.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.11.attention.self:MatMul,bert-base-uncased
8.0,64.0,50.331648,4.5,8.476923076923077,10.0,100.0,72.0,1898.0,3802.0,3.377507595650128e-05,0.005048801782077394,0.008645908010862187,encoder.layer.11.attention.self:MatMul,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.0.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.1.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.2.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.3.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.4.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.5.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.6.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.7.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.8.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.9.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.10.attention.self:Softmax,bert-base-uncased
8.0,64.0,1.96608,4.5,8.539316239316241,11.0,100.0,96.0,1898.0,3802.0,1.6710908518329372e-05,0.0024249022605492294,0.004173280810448762,encoder.layer.11.attention.self:Softmax,bert-base-uncased
8.0,96.0,113.246208,7.875,8.51864406779661,11.0,100.0,78.0,1898.0,3802.0,5.486335824517643e-05,0.009692316203703703,0.015652689814814817,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,96.0,113.246208,7.875,8.51864406779661,11.0,100.0,78.0,1898.0,3802.0,5.486335824517643e-05,0.009692316203703703,0.015652689814814817,encoder.layer.0.attention.self:MatMul,bert-base-uncased
8.0,96.0,113.246208,7.875,8.51864406779661,11.0,100.0,78.0,1898.0,3802.0,5.486335824517643e-05,0.009692316203703703,0.015652689814814817,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,96.0,113.246208,7.875,8.51864406779661,11.0,100.0,78.0,1898.0,3802.0,5.486335824517643e-05,0.009692316203703703,0.015652689814814817,encoder.layer.1.attention.self:MatMul,bert-base-uncased
8.0,96.0,113.246208,7.875,8.51864406779661,11.0,100.0,78.0,1898.0,3802.0,5.486335824517643e-05,0.009692316203703703,0.015652689814814817,encoder.layer.2.attention.self:MatMul,bert-base-uncased
